"ctrl_1"	"ctrl_2"	"ctrl_3"	"hot_1"	"hot_2"	"hot_3"	"cold_1"	"cold_2"
"CR43247"	12.4295304890877	40.4757364857212	36.3292021830407	2.63576913286938	0	0	8.30729261213166	0
"CR43992"	24.2940823195805	33.1165116701356	32.6962819647366	0	1.2366746795507	0	2.76909753737722	0
"Toll-6"	208.477125021516	334.844729109148	399.621224013447	105.807303762328	43.2836137842746	60.383208823441	67.8428896657419	86.0281311898029
"CG33259"	12.9945091476826	25.7572868545499	36.3292021830407	0	0	0	1.38454876868861	1.89072815801765
"CR43625"	16.384381099252	14.7184496311714	39.9621224013447	0	0	0	0	0
"CR45395"	18.0793170750367	20.8511369774928	29.0633617464325	0	0	0	2.76909753737722	0
"CR45394"	4.51982926875916	14.7184496311714	3.63292021830407	0	0	0	0	0
"CG7804"	48.588164639161	118.974134518635	108.987606549122	4.14192292308045	0	0	11.0763901495089	3.78145631603529
"Ran-like"	41.8084207360223	68.6860982787997	47.2279628379529	0	0	0	6.92274384344305	0
"CG12355"	124.860283549472	125.106821864957	98.0888458942098	47.8203828392016	27.619067843299	71.7050604778362	83.0729261213166	57.6672088195382
"CG13455"	26.5539969539601	72.3657106865925	29.0633617464325	3.76538447552769	0.412224893183567	0	2.76909753737722	0
"CG7276"	14.6894451234673	12.2653746926428	25.4304415281285	5.27153826573876	0	0	0	0
"CG7275"	244.63575917159	320.126279477977	341.494500520582	268.095374657571	396.972572135775	307.576969944403	422.287374450026	389.490000551635
"CG7272"	329.382557960824	214.644057121249	239.772734408068	291.440758405843	162.004383021142	288.707217187077	174.453144854765	336.549612127141
"CG7857"	336.727280522558	279.650542992256	334.228660083974	534.684595524932	515.693341372643	573.64048382269	556.588605012821	485.917136610535
"CG7841"	447.463097607157	468.537313258955	443.216266633096	535.437672420037	422.118290619973	471.743818933133	434.748313368223	393.27145686767
"Z600"	4.51982926875916	11.0388372233785	3.63292021830407	2.25923068531661	0.412224893183567	1.88697527573253	0	0
"gdl-ORF39"	0	0	0	0	0	0	0	0
"gdl"	7.90970122032854	0	18.1646010915203	10.5430765314775	9.48117254322205	26.4176538602554	5.53819507475444	36.8691990813441
"Eip71CD"	344.072003084291	364.281628371491	395.988303795143	425.488445734629	333.489938585506	505.709373896319	512.283044414785	498.20686963765
"CG13454"	18.0793170750367	36.7961240779284	50.8608830562569	4.89499981818599	0	0	1.38454876868861	0
"mex1"	184.183042701936	150.864108719506	214.34229287994	169.065762951193	220.540317853209	205.680305054846	204.913217765914	187.182087643747
"CR43159"	29.3788902469346	55.1941861168926	105.354686330818	26.3576913286938	25.9701682705647	28.304629135988	11.0763901495089	0
"yellow-k"	63.2776097626283	89.5372352562924	69.0254841477773	24.0984606433772	15.6645459409756	5.6609258271976	35.9982679859038	31.1970146072911
"CG7945"	425.428929921956	382.679690410455	570.368474273739	1104.01072822472	1047.05122868626	905.748132351615	624.431494678563	601.251554249611
"CG33986"	26.5539969539601	47.8349613013069	32.6962819647366	2.25923068531661	0	0	5.53819507475444	0
"CG33985"	24.8590609781754	29.4368992623427	50.8608830562569	3.76538447552769	0	0	0	0
"CG42729"	11.8645518304928	25.7572868545499	39.9621224013447	0	0	0	4.15364630606583	1.89072815801765
"CG42728"	18.6442957336315	38.0226615471927	10.8987606549122	0	0.412224893183567	0	13.8454876868861	21.7433738172029
"obst-H"	38.9835274430478	47.8349613013069	43.5950426196488	10.1665380839248	13.1911965818742	7.54790110293013	11.0763901495089	0.945364079008823
"CG43248"	33.3337408570988	39.2491990164569	50.8608830562569	3.01230758042215	1.2366746795507	0	0	2.83609223702647
"CrebA"	2759.35576857747	2345.1396412333	2899.07033420665	2144.00992036546	1670.33526717981	2134.16903685349	2190.35615206538	4118.95129224144
"AGO2"	4829.43757366917	3820.66421675823	3745.54074507149	4895.37635663355	4154.40247350399	5355.23583252893	5169.90510228327	5871.6562947238
"CG7739"	319.777920764711	299.275142500484	345.127420738886	336.248833664622	323.184316255917	286.820241911345	253.372424670016	357.347621865335
"CG7427"	489.836497001774	464.857700851162	530.406351872394	657.059590979581	687.178896937007	739.694308087153	617.50875083512	578.5628163534
"CG6498"	1694.93597578469	1605.53754726694	1424.10472557519	2223.4595327991	2224.36552361853	2094.54255606311	1806.83614313864	1882.21988130657
"CG16979"	255.370353684893	306.63436731607	345.127420738886	258.681913468752	285.259626083029	271.724439705485	257.526070976081	345.05788883822
"mrn"	142.374621965914	134.919121619071	105.354686330818	141.954994727394	166.126631952978	100.009689613824	134.301230562795	154.094344878438
"CG12301"	790.970122032854	648.838321240804	621.229357329996	709.398435189416	812.907489357995	837.817022425244	765.655469084801	851.773035186949
"CG12304"	329.382557960824	302.954754908277	312.43113877415	284.663066349893	358.635657069704	343.429500183321	362.751777396416	325.205243179035
"CG7656"	389.270295771883	477.123075543805	406.887064450056	640.491899287259	728.813611148547	624.588816267468	575.972287774462	549.256529904126
"RhoGAP71E"	1672.33682944089	1736.77705647822	1573.05445452566	2551.80105906511	2423.05792213301	2624.78260854395	2042.2094338157	2134.63209040192
"CG7650"	275.709585394309	288.236305277106	283.367777027717	403.272677329015	529.2967628477	405.699684282494	404.288240457074	401.77973357875
"CG13449"	63.8425884212232	68.6860982787997	50.8608830562569	2.63576913286938	0.824449786367135	1.88697527573253	15.2300364555747	7.56291263207058
"comm3"	87.5716920822088	136.145659088335	159.848489605379	19.2034608251912	19.7867948728112	45.2874066175808	69.2274384344305	33.0877427653088
"CG7372"	1374.02809770279	1325.88700427469	1442.26932666671	2491.17836900912	2828.27499213246	2558.73847389331	2165.43427422899	1977.70165328646
"CG43083"	20.9042103680111	45.3818863627783	21.7975213098244	0	0	0	0	0
"Eig71Ea"	22.0341676852009	17.1715245696999	39.9621224013447	0	0	0	0	0
"Eig71Eb"	33.8987195156937	24.5307493852856	18.1646010915203	9.78999963637198	0	0	5.53819507475444	0
"CG43084"	20.3392317094162	20.8511369774928	39.9621224013447	0	0	0	0	0
"Eig71Ec"	10.734594513303	25.7572868545499	36.3292021830407	3.76538447552769	0	0	5.53819507475444	0
"Eig71Ed"	25.9890182953652	39.2491990164569	76.2913245843854	0	0	3.77395055146506	5.53819507475444	0
"Eig71Ee"	71.7522896415517	52.741111178364	47.2279628379529	1.50615379021107	0	0	2.76909753737722	0
"Eig71Ef"	16.384381099252	14.7184496311714	10.8987606549122	0	0	0	4.15364630606583	0
"Eig71Eg"	21.469189026606	30.663436731607	21.7975213098244	0	0	0	6.92274384344305	0
"Eig71Eh"	20.9042103680111	28.2103617930784	32.6962819647366	0	0	0	2.76909753737722	0
"Eig71Ei"	15.2544237820622	34.3430491393998	79.9242448026895	0	0.412224893183567	0	2.76909753737722	0
"Eig71Ej"	12.4295304890877	17.1715245696999	29.0633617464325	8.66038429371368	0	0	2.76909753737722	0
"Eig71Ek"	28.8139115883397	47.8349613013069	7.26584043660814	0	0	0	1.38454876868861	0
"CG43082"	6.21476524454385	13.4919121619071	47.2279628379529	0	0.412224893183567	0	5.53819507475444	0
"CG7304"	62.1476524454385	85.8576228484996	116.25344698573	1.50615379021107	0	0	9.69184138082027	0
"CG7579"	52.5430152493253	87.0841603177638	94.4559256759058	3.38884602797492	0.412224893183567	0	5.53819507475444	0
"pgant8"	71.1873109829568	128.786434272749	61.7596437111691	15.0615379021107	18.9623450864441	33.9655549631856	8.30729261213166	12.2897330271147
"CG34452"	49.7181219563508	125.106821864957	134.41804807725	19.579999272744	9.89339743640562	5.6609258271976	20.7682315303291	10.3990048690971
"CG34451"	66.1025030556028	94.4433851333495	134.41804807725	19.579999272744	7.00782318412064	0	22.1527802990177	0
"comm2"	83.0518628134496	116.521059580107	163.481409823683	184.880377748409	187.15010150534	237.758884742299	123.224840413286	58.612572898547
"CG42571"	29.3788902469346	65.0064858710068	134.41804807725	12.4257687692414	0	1.88697527573253	1.38454876868861	0
"CG42570"	49.1531432977559	120.200671987899	116.25344698573	1.12961534265831	0	1.88697527573253	5.53819507475444	4.72682039504411
"comm"	99.4362439127016	139.825271496128	101.721766112514	34.264998727302	23.9090438046469	35.8525302389181	52.6128532101672	57.6672088195382
"CR45240"	45.1982926875916	49.0614987705712	14.5316808732163	3.01230758042215	0	0	1.38454876868861	0
"CG6244"	13.5594878062775	39.2491990164569	50.8608830562569	6.40115360839707	0	0	2.76909753737722	0
"CG13445"	28.8139115883397	33.1165116701356	21.7975213098244	0	0	0	5.53819507475444	0
"fwe"	845.773051916558	710.165194704018	741.11572453403	857.001506630102	1068.48692313181	1051.04522858302	897.187602110219	915.11242848054
"CkIIalpha-i1"	89.2666280579935	94.4433851333495	138.050968295555	123.881149244861	84.5061031026313	71.7050604778362	84.4574748900052	65.2301214516088
"Dcp2"	4207.39607055619	3184.09127021007	3665.6165002688	6108.58323464857	5922.43504036831	5926.98934107588	4973.29917712948	5548.34177970278
"dbo"	627.126311040334	578.92568549274	595.798915801867	1076.14688310581	1173.19204600043	818.947269667919	780.885505540376	734.547889389855
"CG12713"	168.928618919874	219.550206998306	199.810612006724	233.830375930269	295.565248412618	256.628637499624	197.990473922471	177.728446853659
"CG18081"	741.816978735098	661.103695933447	566.735554055434	754.959587343301	824.037561473951	922.730909833208	839.036553825297	968.052816905034
"CG15715"	871.762070211924	713.844807111811	715.685283005901	1006.8638087561	1134.44290604118	1086.89775882194	966.415040544649	1138.21835112662
"CG32150"	68.9273963485772	99.3495350104066	119.886367204034	4.14192292308045	3.29779914546854	7.54790110293013	24.921877836395	10.3990048690971
"mir-263b"	4.51982926875916	3.67961240779284	7.26584043660814	0	0	0	0	0
"pHCl"	837.298372037635	770.265530697968	821.039969336719	548.616518084384	364.406805574274	577.414434374155	473.515678891504	640.956845567982
"CR44051"	20.9042103680111	17.1715245696999	14.5316808732163	4.89499981818599	2.4733493591014	0	6.92274384344305	0
"CR44050"	59.322759152464	65.0064858710068	83.5571650209936	4.14192292308045	4.53447382501924	9.43487637866266	6.92274384344305	3.78145631603529
"sff"	489.836497001774	545.809173822604	450.482107069704	253.786913650566	193.745699796277	186.810552297521	177.222242392142	232.55956343617
"Pka-C3"	1170.63578060862	1246.16206877251	988.154299378706	1292.65649044865	977.797446631422	1060.48010496168	1117.33085633171	1362.26963785171
"GXIVsPLA2"	154.239173796406	226.909431813892	192.544771570116	178.10268569246	124.491917741437	64.1571593749061	228.450546833621	164.493349747535
"elgi"	254.240396367703	332.39165417062	301.532378119238	304.243065622637	327.718790080936	184.923577021788	326.753509410512	242.013204226259
"CG17032"	268.364862832575	257.572868545499	167.114330041987	232.324222140058	177.256704068934	105.670615441022	209.06686407198	197.581092512844
"l(3)72Ab"	1671.2068721237	1767.44049320983	1765.59922609578	2511.51144517697	2146.86724370002	1485.0495420015	2000.67297075504	1955.95827946925
"CG10516"	323.732771374875	352.016253678848	316.064058992454	183.750762405751	234.55596422145	152.844997334335	267.217912356902	307.243325677867
"brm"	3370.66267717715	3292.02656750533	3640.18605874068	6460.6466831104	6007.76559325731	4143.79770550864	5460.66034370788	4743.83694846627
"CG17026"	79.6619908618803	85.8576228484996	79.9242448026895	46.6907674965433	34.6268910274197	33.9655549631856	80.3038285839393	59.5579369775558
"CG17029"	443.508246996993	534.770336599226	399.621224013447	297.84191201424	236.204863794184	271.724439705485	339.214448328709	408.397282131811
"CG17028"	45.7632713461865	74.8187856251211	105.354686330818	15.8146147972163	9.48117254322205	18.8697527573253	22.1527802990177	20.7980097381941
"CG17027"	229.381335389528	199.925607490078	214.34229287994	85.8507660420313	71.3149065207571	86.8008626836965	161.992205936567	121.951966192138
"Arl1"	471.192201268143	516.372274560262	356.026181393799	756.089202685959	627.818512318573	366.073203492111	670.121604045287	576.672088195382
"DNApol-delta"	403.394762236755	447.686176281462	425.051665541576	631.454976545993	667.804326957379	479.291720036063	567.66499516233	451.884029766217
"CR45446"	11.2995731718979	30.663436731607	7.26584043660814	0	0	0	0	0
"Hip14"	933.909722657362	849.990466200146	900.964214139409	1346.5014884487	1286.14166673273	1243.51670670774	1149.17547801155	1012.48492861845
"CG5830"	1551.99637516018	1224.08439432575	1213.39535291356	1695.92916777767	1547.08002411793	1813.38323997896	1635.15209582125	1826.44340064505
"mRpS31"	279.664436004473	252.666718668442	276.101936591109	302.736911832426	338.436637303709	366.073203492111	333.676253253955	358.292985944344
"mib1"	458.19769212046	493.06806264424	435.950426196488	479.333443734675	529.2967628477	432.11733814275	419.518276912649	328.041335416061
"CR43950"	27.6839542711499	40.4757364857212	36.3292021830407	4.14192292308045	0	0	0	0
"CR43949"	41.2434420774274	35.5695866086641	29.0633617464325	0	0	0	0	0
"Notum"	120.905432939308	182.754082920378	185.278931133507	55.7276902378098	16.9012206205263	13.2088269301277	42.9210118293469	35.9238350023353
"mir-4941"	0	0	0	0	0	0	0	0
"CG42717"	13.5594878062775	39.2491990164569	58.1267234928651	7.53076895105537	0	0	9.69184138082027	0
"CG42716"	11.8645518304928	7.35922481558568	7.26584043660814	1.88269223776384	0	0	0	0
"CG42538"	10.1696158547081	11.0388372233785	29.0633617464325	2.25923068531661	0	0	1.38454876868861	0
"CG5895"	93.7864573267526	111.614909703049	119.886367204034	18.8269223776384	18.9623450864441	47.1743818933133	33.2291704485266	43.4867476344058
"th"	1240.69313427439	971.417675657309	959.090937632274	1537.0299429104	1570.16461813621	1494.48441838017	1385.9333174573	1289.47660376803
"CR43951"	50.8480792735406	66.2330233402711	29.0633617464325	16.5676916923218	13.1911965818742	9.43487637866266	17.9991339929519	11.3443689481059
"Mbs"	3134.50159788448	2866.41806567062	2753.75352547448	3984.15331355585	3955.71007498951	4464.58350238317	3757.66535822089	4082.0820931601
"CG33258"	417.519228701628	291.915917684899	221.608133316548	262.44729794428	372.651303437945	647.232519576258	307.369826648871	364.910534497406
"CG13075"	41.2434420774274	49.0614987705712	69.0254841477773	2.25923068531661	7.83227297048778	13.2088269301277	16.6145852242633	12.2897330271147
"Taspase1"	243.5058018544	315.22012960092	319.696979210758	460.129982909483	453.03515760874	424.56943703982	366.905423702481	328.98669949507
"CG5235"	243.5058018544	316.446667070184	326.962819647366	573.091517175314	584.122673641115	598.171162407213	397.365496613631	278.882403307603
"ClC-c"	1017.52656412941	1065.86106079066	1009.95182068853	1332.56956588925	1316.64630882831	1152.94189347258	948.415906551697	1120.25643362545
"CG13074"	45.1982926875916	133.692584149806	101.721766112514	0.753076895105537	0	0	2.76909753737722	5.67218447405294
"ms(3)72Dt"	62.7126311040334	128.786434272749	116.25344698573	4.14192292308045	4.53447382501924	1.88697527573253	11.0763901495089	1.89072815801765
"CG5414"	219.211719534819	229.36250675242	174.380170478595	144.967302307816	176.432254282567	96.2357390623591	168.91494978001	160.7118934315
"IntS9"	174.578405505823	170.488708227735	192.544771570116	243.620375566641	254.342759094261	269.837464429752	238.142388214441	210.816189618967
"CG43295"	23.1641250023907	31.8899742008713	36.3292021830407	40.666152335699	19.7867948728112	43.4004313418482	23.5373290677064	11.3443689481059
"Zn72D"	1043.51558242477	992.268812634802	1057.17978352648	1237.3053386584	1187.61991726186	1215.21207757175	1157.48277062368	1315.94679798028
"Taf4"	2235.05557340141	2076.52793546443	2052.5999233418	3805.67408941583	3703.42844036117	3177.66636433358	2928.32064577641	3106.46636362299
"CG12272"	256.500311002083	340.97741645547	388.722463358535	192.034608251912	220.952542746392	113.218516543952	166.145852242633	191.908908038791
"Pgm"	1466.68459771235	1163.9840583318	1387.77552339215	1908.67339064498	1814.61397979406	1807.72231415177	1661.45852242633	2199.86221185353
"SsRbeta"	596.61746347621	494.294600113505	595.798915801867	749.31151063001	880.924596733283	651.006470127724	685.351640500862	916.057792559549
"Trs20"	178.533256115987	191.339845205228	181.646010915203	109.572688237856	183.027852573504	186.810552297521	225.681449296243	149.367524483394
"CG16838"	1061.02992084121	1024.15878683567	1071.7114643997	2136.10261296686	2232.19779658902	2071.89885275432	1783.29881407093	1547.56099733744
"CG5157"	37.853570125858	44.1553488935141	54.493803274561	22.2157684056133	15.6645459409756	20.7567280330579	15.2300364555747	40.6506553973794
"CG5151"	1128.8273598726	1295.22356754308	1402.30720426537	1136.39303471426	939.46053156535	1158.60281929977	1524.38819432616	1694.09242958381
