"ctrl_1"	"ctrl_2"	"ctrl_3"	"hot_1"	"hot_2"	"hot_3"	"cold_1"	"cold_2"	"cold_3"
"Cad88C"	323.031075654219	493.946245681939	473.283906414011	82.3148735882622	127.70724794028	56.7684604818701	151.663731224385	76.1161281733717	185.94082727298
"l(3)L1231"	3456.31418309881	3341.85506844187	2992.37566635955	6165.03292566497	5581.83524973876	5665.10084946662	4817.12898698404	4916.90417577079	5623.47277615697
"CG3505"	92.2945930440626	147.926610034956	61.068891150195	35.8908453560196	35.9980161979314	46.9807948815477	63.5543254654566	110.714368252177	30.4009717594606
"Hexim"	389.293860403802	373.032320957715	431.299043748252	548.115627447907	698.961481176501	565.727071698636	493.99043884514	484.375361103275	689.324359662188
"Rad17"	264.459506991641	279.131081544221	286.260427266539	401.821420833697	389.121413187163	377.803892172446	358.215288987119	341.03979506251	486.41554815137
"BigH1"	2401.43431516571	2593.21778983018	2389.32036625138	3308.58977678698	4243.05188542522	3913.10870700891	4094.9207430584	3523.08936116749	4702.25263191099
"Meltrin"	1324.07243097828	1413.66386459493	1225.19462870079	1913.52822251387	1839.32720858954	1681.52095013539	1714.52237107948	1671.58925637885	2005.75713678116
"kibra"	1782.58723616513	1741.67504336809	1744.28020347744	2785.05157605026	2583.28621001346	3104.64752842227	2279.28921782933	2297.32314123267	2831.5323696893
"CG7530"	1084.46146826774	704.902454775268	709.925859621017	915.606674462803	1077.36919906666	961.148761951662	992.314127153834	870.887128840786	1097.26298071355
"eff"	11625.5689315117	9972.82615305228	9774.83938972809	16538.2674693232	17084.9156162254	15844.2730738019	15403.2574264461	15898.3855767836	16494.2946778655
"jvl"	2231.04429723821	2001.51134969036	2080.15910480352	3197.40617976018	3138.68417421011	2965.6626768977	2698.1699993062	2678.89230324464	3297.44493688661
"smp-30"	227.18669057	147.926610034956	206.107507631908	268.401104401538	415.262829711851	334.738163531027	125.664234443062	214.509088488593	176.042836467574
"CG7362"	52.6552485956511	129.918153161135	72.5193082408565	2.73082519013192	3.42838249504108	5.87259936019346	1.44441648785129	2.96556343532617	0
"CG14855"	89.9280650172917	189.088797175117	141.221810784826	32.7699022815831	8.5709562376027	15.6602649605159	17.3329978542154	8.89669030597851	5.65599474594616
"CG14856"	78.6870568901303	100.332831154144	87.7865310284053	31.2094307443648	13.2849821682842	1.95753312006449	15.8885813663641	2.96556343532617	5.65599474594616
"CG14857"	75.137264849974	151.785565079346	148.8554221786	40.5722599676743	18.4275559108458	25.4479305608383	44.7769111233899	18.7819017570658	14.8469862081087
"btsz"	2547.5674208188	2347.53098533734	2519.09175994554	1954.88071825015	2096.45589571762	2053.45224294765	2189.73539558255	2645.28258431095	2478.03269806766
"CG3610"	63.8962567228126	83.6106926284533	45.8016683626462	0	0	0	2.88883297570257	0	0
"CG3631"	218.903842476302	216.101482485848	274.810010175877	223.147429822209	192.417967534181	184.008113286062	207.995974250585	96.8750722206549	229.067787210819
"Rrp6"	1119.9593886693	1085.65268582176	931.300590040474	1540.57552511871	1441.20629135289	1417.25397892669	1278.30859174839	1459.05721018048	1570.2455413433
"CG33332"	182.222658061354	124.772879768615	209.924313328795	189.597291772016	166.705098821373	115.494454083805	194.996225859924	163.105988942939	197.959816108116
"CG33331"	151.457793713333	190.375115523247	236.641953207006	165.800100829438	174.418959435215	180.093047045933	228.217805080503	181.887890700005	156.953854200006
"CycC"	111.818449264922	123.486561420485	87.7865310284053	126.008076630373	110.136787653195	60.6835267219991	76.5540738561182	67.2194378673932	89.081917248652
"CG3731"	2806.70223975021	2449.15013483962	2103.05993898484	2942.26908342499	3204.25198942777	2719.01350376957	3200.82693707845	3484.53703650825	2624.38156211902
"CG7265"	170.981649934193	214.815164137718	179.389867753698	198.570003111021	187.703941603499	189.880712646255	197.885058835626	176.945284974462	166.144845662168
"CG14860"	46.738928528724	83.6106926284533	152.672227875487	28.8687234385375	13.2849821682842	21.5328643207093	24.5550802934719	23.7245074826094	25.4519763567577
"Nup93-2"	340.188403848308	459.215650282428	408.398209566929	635.892151416433	532.256382355128	428.699753294122	479.546273966627	541.709587519581	495.606539613532
"CG3817"	394.618548464037	477.224107156249	339.69570702296	482.575822884741	422.548142513813	505.043544976637	454.991193673155	588.170081339691	417.836611856773
"VhaPPA1-2"	19.5238562208594	21.8674119182109	45.8016683626462	0	0	0	1.44441648785129	0.988521145108724	0
"RpS5b"	1781.99560415844	1555.15888288923	1465.65338760468	3103.77788752708	2949.69458917097	2302.05894919584	2170.95798124048	2054.14693953593	2366.32680183522
"VhaPPA1-1"	1968.35968626664	1355.77953892907	1263.36268566966	1977.89767342412	2169.73757154912	1961.44818630461	2068.40441060304	2141.1368003055	1888.39524580277
"Sdr"	276.292147125495	312.575358595602	309.161261447862	102.601003572099	165.419455385732	184.008113286062	132.886316882318	122.576621993482	149.883860767573
"CR45598"	11.8326401338542	32.1579587032513	3.81680569688719	0	0	0	5.77766595140515	0	0
"CR45599"	29.5816003346354	45.0211421845518	49.6184740595334	0	0	0	1.44441648785129	0	0
"CG14861"	53.8385126090365	39.8758687920316	91.6033367252925	0	0	0	5.77766595140515	0	1.41399868648654
"RpL10Aa"	23.6652802677084	28.2990036588611	64.8856968470822	0	0	3.91506624012897	12.9997483906616	0	0
"CR44944"	43.1891364885677	63.0295990583725	64.8856968470822	1.9505894215228	0	0	2.88883297570257	1.97704229021745	0
"dpr9"	263.867874984948	378.177594350235	194.657090541247	143.953499308383	140.992230108565	148.772517124901	106.886820100995	144.324087185874	84.8399211891924
"CG6974"	18.9322242141667	39.8758687920316	45.8016683626462	8.97271133900489	2.99983468316095	0	7.22208243925643	0	1.41399868648654
"CG6966"	1709.81649934193	1553.8725645411	1335.88199391052	3016.78159932717	3030.69012561632	3043.96400170028	1919.62951235436	1582.62235331907	2482.98169347036
"CG42788"	1216.39540576021	1151.2549215764	1183.20976603503	1397.01214369463	1529.4871406002	1646.28535397423	1494.97106492608	1358.22805337939	1924.45221230818
"mir-2493"	14.7908001673177	3.85895504439015	34.3512512719847	0	0.428547811880135	0	12.9997483906616	11.8622537413047	11.3119894918923
"CG6912"	428.933204852214	365.314410868934	385.497375385606	365.540457593373	438.404411553378	432.614819534251	407.325449574063	559.502968131538	366.932659143257
"CR45600"	450.823589099844	484.942017245029	454.199877929575	265.670279211406	259.271426187482	182.050580165997	297.549796497365	279.751484065769	239.672777359469
"CG3984"	211.80425839599	200.665662308288	332.062095629185	168.921043903875	224.130505613311	209.4560438469	101.10915414959	168.048594668483	118.775889664869
"CG3987"	822.960121309558	578.843256658523	709.925859621017	621.457789697165	736.245140810072	414.997021453671	964.870213884659	2296.33462008757	1011.71606018112
"GlyS"	2289.61586590078	2001.51134969036	1881.68520856538	3386.61335364789	3478.09404121918	3006.77087241905	2770.39082369877	2915.14885692563	3144.73307874606
"Gyc88E"	160.332273813724	254.69103292975	312.978067144749	12.4837722977459	8.14240842572257	19.5753312006449	64.9987419533079	5.93112687065234	9.89799080540578
"Mf"	17282.7541795074	14539.256288914	12022.9379451946	13305.3605620913	11389.9437441502	14564.0464132798	15173.5952048778	19049.7909873902	12842.643070014
"CG6752"	322.439443647526	342.160680602593	465.650295020237	334.331026849008	361.265805414954	326.908031050769	294.660963521662	200.669792457071	361.276664397311
"mir-3644"	0	0	0	0	0	0	0	0	0
"CG42542"	601.689750806485	523.531567688931	622.139328592611	654.617809863052	621.822875038076	575.514737298959	727.985909877048	588.170081339691	611.554431905428
"Spn88Ea"	326.580867694375	343.446998950723	381.680569688719	376.073640469596	538.25605172145	432.614819534251	498.323688308694	394.419936898381	407.231621708123
"Spn88Eb"	281.616835185729	207.097254048938	244.27556460078	204.42177137559	204.417306266825	315.162832330382	229.662221568355	338.074231627184	231.895784583793
"CG4203"	254.993394884558	208.383572397068	370.230152598057	245.384149227568	308.125876741817	209.4560438469	246.99521942257	202.646834747288	315.321707086498
"CG6654"	262.684610971563	277.844763196091	278.626815872765	315.605368402389	423.833785949454	364.101160331994	374.103870353483	334.120147046749	376.12365060542
"CG4210"	99.3941771243751	95.1875577616237	160.305839269262	55.3967395712476	73.7102236433833	84.1739241627729	142.997232297277	84.0242973342415	61.5089428621645
"SIDL"	315.339859567214	322.865905380643	423.665432354478	364.760221824764	417.834116583132	291.672434889608	249.884052398273	297.544864677726	317.442705116228
"CG12241"	383.377540336875	469.506197067468	339.69570702296	398.310359874956	527.113808612566	499.170945616444	415.99194850117	470.536065071753	486.41554815137
"Rpb7"	164.473697860573	151.785565079346	183.206673450585	187.646702350494	252.84320900928	140.942384644643	137.219566345872	123.56514313859	209.271805600008
"CG31344"	204.704674315677	205.810935700808	160.305839269262	163.459393523611	152.991568841208	144.857450884772	202.21830829918	162.117467797831	158.367852886492
"Caf1"	559.683878331303	537.681069518361	541.986408957981	1198.83225846791	1180.64922172977	947.446030111211	868.094309198623	750.287549137522	1037.87503588112
"Art3"	440.174212979375	322.865905380643	522.902380473545	547.335391679298	476.54516681071	491.340813136186	368.326204402078	620.791279128279	526.007511372993
"mRpS10"	330.130659734532	376.891276002105	286.260427266539	369.051518552114	412.26299502869	383.676491532639	361.104121962822	468.559022781535	414.301615140556
"CG34316"	21.2987522409375	55.3116889695922	61.068891150195	4.29129672735016	16.2848168514451	5.87259936019346	11.5553319028103	3.9540845804349	5.65599474594616
"CR43471"	23.6652802677084	61.7432807102424	38.1680569688719	3.12094307443648	2.14273905940068	11.7451987203869	4.33324946355386	0	0
"tefu"	986.842187163438	1121.6695995694	1022.90392676577	1200.00261212083	1185.79179547233	1325.24992228366	1050.09078666789	1014.22269488155	1422.48267860546
"Hsc70-4"	26304.5506495645	20867.9425617138	20183.2685251394	44103.6070563992	44119.4257808718	42441.2755761181	30129.08352009	36092.8840502097	27597.0123641578
"CG6499"	75.137264849974	133.777108205525	114.504170906616	12.0936544134414	13.2849821682842	25.4479305608383	17.3329978542154	0	1.41399868648654
"CG42404"	222.453634516459	317.720631988122	290.077232963426	170.871633325397	128.992891375921	125.282119684127	101.10915414959	106.760283671742	82.0119238162193
"eIF-2gamma"	2725.05702282662	2588.07251643766	2316.80105801052	2140.18671329482	2891.41208675527	3233.84471434653	3111.27311483167	3411.38647177021	2861.22634210551
"Su(var)3-9"	237.836066690469	228.964665967149	263.359593085216	280.104640930674	234.415653098434	232.946441287674	294.660963521662	195.727186731527	304.009717594606
"Set"	2161.82335245516	2491.59864032791	2141.22799595371	3489.60447510429	3243.24984030886	3615.5636727591	3345.26858586358	3784.0589434762	3629.73462821095
"Oscp"	676.235383649766	582.702211702913	629.772939986386	789.208479948126	752.101409849637	675.348926422248	816.095315635977	762.149802878826	624.280420083807
"CG14864"	73.3623688298959	109.337059591054	57.2520854533078	12.4837722977459	9.85659967324311	11.7451987203869	33.2215792205796	15.8163383217396	20.5029809540548
"Zip88E"	217.720578462917	284.276354936741	194.657090541247	165.800100829438	205.702949702465	217.286176327158	212.329223714139	189.796059860875	248.156769478388
"Cp190"	3609.54687283222	3100.02721899342	3469.47637847045	5639.54413550672	6131.2335445691	5804.0857009912	5715.55604242754	5068.14791097243	6385.61806817321
"CG4338"	186.955714114896	236.682576055929	114.504170906616	205.982242912808	193.703610969821	217.286176327158	236.884304007611	303.475991548378	226.94678918109
"MRG15"	191.097138161745	288.135309981131	179.389867753698	271.131929591669	252.4146611974	264.266971208706	259.994967813232	378.603598576641	385.314642067582
"l(3)neo43"	262.09297896487	295.853220069912	263.359593085216	202.081064069762	247.700635266718	297.545034249802	348.10437357216	415.178880945664	283.506736640551
"Tm1"	6564.1571142556	5531.16889695922	5938.94966435646	7592.08414645105	8247.83118744508	8942.01129245457	8087.28791547935	8948.09340552417	9941.11776534362
"CG45218"	17.1573281940886	28.2990036588611	30.5344455750975	5.07153249595928	2.99983468316095	0	1.44441648785129	9.88521145108724	6.36299408918943
"Tm2"	2163.59824847524	1643.9148489102	1572.52394711752	1500.39338303534	1443.3490304123	1616.92235717327	1736.18861839725	2488.10772223866	1576.60853543249
"CG14866"	66.2627847495834	115.768651331705	87.7865310284053	5.46165038026384	8.99950404948284	15.6602649605159	0	0	13.4329875216221
"CG6276"	210.620994382604	321.579587032513	206.107507631908	305.462303410471	310.697163613098	279.927236169221	200.773891811329	287.659653226639	265.831753059469
"CG44040"	14.199168160625	7.7179100887803	15.2672227875487	0	2.99983468316095	0	0	0	2.12099802972981
"ear"	937.736730607944	859.260656550874	866.414893193391	1192.98049020335	1465.63351663006	1290.0143261225	1299.97483906616	1248.50220627232	1470.558633946
"CG6236"	289.899683279427	299.712175114302	301.527650054088	355.787510485759	368.122570405036	223.158775687351	296.105380009514	290.625216661965	349.257675562175
"ea"	152.049425720026	192.947752219508	229.008341813231	282.055230352197	251.98611338552	215.328643207093	193.551809372072	182.876411845114	219.876795748657
"mRpL9"	282.800099199115	326.724860425033	198.473896238134	391.288237957474	407.977516909889	285.799835529415	402.992200110509	450.765642169578	370.467655859473
"FK506-bp1"	2828.59262399784	2480.02177519474	2591.6110681864	3288.30364680314	3866.35835878258	3460.91855627401	3599.48588772541	3874.01436768109	3831.93644037852
"Sra-1"	1143.62466893701	1020.05045006713	1053.43837234086	1243.30569727863	1380.7810498778	1436.82931012733	1198.86568491657	1332.52650360656	1433.79466809735
"CG6218"	173.939809967656	191.661433871378	236.641953207006	142.393027771165	90.8521361185887	119.409520323934	147.330481760831	157.174862072287	101.100906083788
"Aats-ser"	228.369954583386	263.69526136666	244.27556460078	209.493303871549	244.700800583557	279.927236169221	220.995722641247	208.577961617941	250.984766851361
"Surf4"	1510.43651308649	1267.0235729081	1530.53908445176	1681.01796346835	1593.34076457034	1912.509858303	1827.18685713188	2108.51560251691	1916.6752195325
"CG31301"	472.122341340782	351.164909039504	389.314181082493	543.824330720557	618.823040354915	524.618876177282	657.209501972335	568.399658437516	567.013473281103
"CG42726"	0	0	0	0	0	0	0	0	0
"CG42727"	0	0	0	0	0	0	0	0	0
"Trs33"	27.8067043145573	41.1621871401616	19.0840284844359	27.3082519013192	22.284486217767	21.5328643207093	30.332746244877	23.7245074826094	10.604990148649
"CG5038"	112.410081271615	129.918153161135	229.008341813231	101.82076780349	68.5676499008216	60.6835267219991	75.1096573682669	58.3227475614147	79.8909257864895
"Atg4b"	392.843652443959	382.036549394625	545.803214654868	525.098672273938	563.540372622378	389.549090892833	454.991193673155	390.465852317946	497.727537643262
"CG5044"	324.805971674297	361.455455824544	248.092370297667	360.078807213109	411.83444721681	289.714901769544	285.994464594555	358.833175674467	379.658647321636
"ldlCp"	261.501346958177	306.143766854952	301.527650054088	307.022774947689	336.838580137786	276.012169929092	244.106386446867	224.39429993968	257.34776094055
"Trax"	136.075361539323	210.956209093328	145.038616481713	124.837722977459	150.848829781808	138.984851524578	171.885562054303	169.037115813592	145.641864708114
"CG6171"	131.933937492474	127.345516464875	175.573062056811	97.5294710761401	189.8466806629	189.880712646255	220.995722641247	166.071552378266	229.774786554063
"CG34404"	239.019330703854	234.109939359669	255.725981691442	119.376072597195	144.849160415486	119.409520323934	184.885310444965	189.796059860875	166.851845005412
"CG14868"	85.1950089637501	124.772879768615	106.870559512841	17.9454226780098	22.284486217767	29.3629968009673	27.4439132691744	24.7130286277181	20.5029809540548
"CG6136"	92.8862250507553	109.337059591054	141.221810784826	51.495560728202	29.9983468316095	21.5328643207093	41.8880781476873	36.5752823690228	31.8149704459471
"Ccm3"	1256.03475020862	1032.91363354843	1274.81310276032	1157.47976273163	977.089011086708	1274.35406116198	1237.86493008855	1406.66558948971	1433.08766875411
"Rbp"	708.775144017865	834.820607936403	767.177945074325	335.501380501922	294.840894573533	407.166888973413	345.215540596457	513.042474311428	354.206670964878
"h-cup"	46.1472965220313	117.054969679835	72.5193082408565	0	0	0	5.77766595140515	5.93112687065234	0
"CG6125"	421.833620771901	528.676841081451	480.917517807786	115.084775869845	115.279361395756	84.1739241627729	222.440139129098	243.176201696746	178.163834497304
"Atx2"	6235.80135054115	6273.37458383026	5488.56659212378	8429.27712616864	8210.97607562339	8617.06079452387	7870.62544230166	9447.29658380407	9171.1954805517
"mir-13b-1"	0	15.4358201775606	3.81680569688719	0	0	0	0	0.988521145108724	0
"mir-13a"	0	3.85895504439015	11.4504170906616	0	0	0	0	0	0
"mir-2c"	2.36652802677084	7.7179100887803	15.2672227875487	0	0	0	0	0	0
"CG6118"	90.5196970239844	195.520388915768	152.672227875487	12.0936544134414	177.847341930256	5.87259936019346	14.4441648785129	7.90816916086979	400.868627618934
"Act88F"	440.765844986068	437.348238364217	221.374730419457	243.82367769035	207.417140949985	884.804970269147	238.328720495462	220.440215359245	229.774786554063
"AdamTS-A"	838.342553483568	910.713390476076	916.033367252925	348.765388568277	392.549795682204	446.317551374703	599.432842458284	825.415156165785	535.198502835155
"CG14870"	31.9481283614063	82.3243742803232	11.4504170906616	6.24188614887297	0	0	2.88883297570257	3.9540845804349	4.24199605945962
"Rh6"	156.782481773568	145.353973338696	202.290701935021	67.8805118689935	89.5664926829483	80.2588579226439	80.887323319672	137.404439170113	65.0439395783808
"Trissin"	26.0318082944792	27.0126853107311	34.3512512719847	5.46165038026384	5.57112155444176	5.87259936019346	5.77766595140515	6.91964801576107	2.12099802972981
"CG5205"	838.934185490261	914.572345520466	1007.63670397822	1035.3728649443	1162.22166581893	947.446030111211	863.761059735069	896.588678613613	1052.01502274599
"CG5213"	31.9481283614063	65.6022357546326	49.6184740595334	3.9011788430456	2.14273905940068	0	5.77766595140515	1.97704229021745	0
"CG44014"	197.013458228672	171.080340301297	152.672227875487	136.541259506596	109.279692029434	70.4711923223215	229.662221568355	212.532046198376	160.488850916222
"CG44013"	55.0217766224219	66.8885541027626	83.9697253315181	24.9675445954919	66.8534586533011	13.7027318404514	49.1101605869437	72.1620435929369	43.8339592810827
"CG31296"	28.39833632125	69.4611907990227	34.3512512719847	171.651869094007	174.418959435215	185.965646406126	7.22208243925643	1.97704229021745	6.36299408918943
"CG18522"	1531.14363332073	1035.48627024469	973.285452706233	1931.86376307618	1753.18909840163	2296.18634983564	1292.7527566269	1398.75742032884	1505.20160176492
"CG18519"	153.232689733412	237.968894404059	213.741119025682	99.8701783819674	110.136787653195	170.30538144561	27.4439132691744	17.793380611957	19.7959816108116
"CG6045"	724.749208198568	761.50046209299	767.177945074325	1222.62944941049	1131.79477117544	1051.19528547463	733.763575828453	875.829734566329	677.305370827053
"CG18516"	146.724737659792	245.68680449284	248.092370297667	15.6047153721824	4.71402593068149	17.6177980805804	17.3329978542154	0	5.65599474594616
"CG43335"	22.4820162543229	25.726366962601	38.1680569688719	5.46165038026384	0.428547811880135	1.95753312006449	8.66649892710772	0	0
"CG43336"	23.6652802677084	51.452733925202	45.8016683626462	0	0	0	1.44441648785129	0	0
"pxb"	164.473697860573	232.823621011539	332.062095629185	106.89230029945	82.281179880986	72.428725442386	85.2205727832259	81.0587338989154	78.476927100003
"CR43849"	29.5816003346354	34.7305953995114	45.8016683626462	0	0.428547811880135	0	4.33324946355386	0	1.41399868648654
"CG31446"	75.137264849974	68.1748724508927	68.7025025439694	31.5995486286694	38.140755257332	39.1506624012897	43.3324946355386	40.5293669494577	21.2099802972981
"CG5399"	1751.82237181711	1312.04471509265	1343.51560530429	1322.49962779246	1688.90692661961	1168.6472726785	2110.29248875073	2841.99829218758	1574.48753740276
"CR45635"	10.0577441137761	25.726366962601	26.7176398782103	38.6216705461515	31.71253807913	50.8958611216766	7.22208243925643	4.94260572554362	4.94899540270289
"CR45636"	15.9740641807031	2.5726366962601	15.2672227875487	5.46165038026384	3.85693030692122	17.6177980805804	0	0	2.82799737297308
"CG5404"	102.352337157839	178.798250390077	229.008341813231	47.2042640008518	41.5691377523731	5.87259936019346	30.332746244877	32.6211977885879	39.5919632216231
"CG31294"	40.8226084617969	54.0253706214621	95.4201424221797	0	0	0	0	0	0
"CG34274"	36.0895524082552	24.440048614471	57.2520854533078	0	0	0	5.77766595140515	0	0
"CG4520"	50.880352575573	82.3243742803232	68.7025025439694	0	0	0	5.77766595140515	0	0
"CG12784"	15.3824321740104	24.440048614471	57.2520854533078	4.68141461165472	0	0	0	0	0
"CG5623"	34.3146563881771	52.7390522733321	110.687365209728	0	0	0	5.77766595140515	0	0
"CR45206"	20.1154882275521	39.8758687920316	15.2672227875487	0	0	0	4.33324946355386	0	0
"CG4525"	83.420112943672	113.196014635444	114.504170906616	6.63200403317753	0	0	10.110915414959	0	3.53499671621635
"CR45207"	15.9740641807031	23.1537302663409	30.5344455750975	5.07153249595928	0	0	0	0	0
"CG5614"	55.6134086291146	52.7390522733321	95.4201424221797	0	0	0	8.66649892710772	0	0
"CG9590"	287.533155252657	343.446998950723	347.329318416734	300.390770914511	312.839902672499	297.545034249802	262.883800788934	411.224796365229	310.372711683796
"CG9589"	26.6234403011719	41.1621871401616	80.1529196346309	3.12094307443648	1.28564343564041	0	0	0	0
"c(3)G"	395.801812477422	369.173365913324	480.917517807786	437.712266189717	416.119925335611	591.175002259475	371.215037377781	301.498949258161	413.594615797313
"Acyp2"	123.059457392083	111.909696287314	152.672227875487	75.2927516707801	100.708735791832	78.3013248025794	112.6644860524	102.806199091307	89.081917248652
"nsl1"	3071.16174674185	3074.30085203082	2958.02441508757	5040.32306521492	5392.84566469962	4690.24935567451	4457.46928150907	4686.57874896046	5214.12015641912
"CG9593"	52.6552485956511	99.0465128060139	83.9697253315181	14.0442438349642	7.71386061384244	3.91506624012897	12.9997483906616	4.94260572554362	7.77699277567597
"alpha-Man-IIb"	1214.62050974013	1134.5327830507	1389.31727366694	1890.5112673399	1882.61053758943	1943.83038822403	1376.52891292228	1206.98431817775	1997.27314466224
"CR45211"	14.7908001673177	3.85895504439015	0	0	0.428547811880135	0	2.88883297570257	0	0
"rec"	272.742355085339	310.002721899342	270.99320447899	166.970454482352	178.275889742136	148.772517124901	184.885310444965	95.8865510755462	201.494812824332
"CG4576"	116.551505318464	140.208699946175	255.725981691442	11.3134186448323	11.5707909207637	9.78766560032243	11.5553319028103	2.96556343532617	2.12099802972981
"CG43318"	10.6493761204688	27.0126853107311	22.9008341813231	0	0	1.95753312006449	0	0	0
"CG43317"	11.8326401338542	45.0211421845518	30.5344455750975	0	0	0	0	0	0
"Arpc3A"	98.8025451176824	162.076111864386	141.221810784826	199.740356763935	160.705429455051	105.706788483482	189.218559908519	177.93380611957	175.335837124331
"ND23"	848.991929604037	706.188773123398	664.124191258371	787.648008410907	749.958670790237	749.735184984698	885.427307052839	1031.0275543484	783.355272313543
"mir-4911"	0	0	0	0	0	0	0	0	0
"spn-E"	990.983611210287	1084.36636747363	1297.71393694164	1670.48478059213	1979.89089088622	1763.7373411781	1226.30959818574	1313.74460184949	1850.21728126764
"Pbp45"	49.1054565554948	105.478104546664	72.5193082408565	37.8414347775424	26.1414165246882	21.5328643207093	25.9994967813232	50.4145784005449	40.2989625648664
"cv-d"	522.411061909662	532.535796125841	530.535991867319	623.408379118687	444.83262873158	665.561260821925	531.545267529273	629.687969434257	410.059619081097
"CG4546"	39.0477124417188	68.1748724508927	145.038616481713	0	2.14273905940068	0	0	6.91964801576107	9.89799080540578
"Hmt-1"	701.675559937553	654.736039198196	744.277110893001	810.274845700572	894.379283393842	800.631046106375	696.20874714432	746.333464557087	839.915219773005
"CG31183"	302.323955419974	414.194508097876	393.13098677938	166.580336598047	103.280022663113	195.753312006449	212.329223714139	195.727186731527	188.06182530271
"CG9632"	41.4142404684896	37.3032320957715	83.9697253315181	5.85176826456841	0	0	1.44441648785129	0.988521145108724	6.36299408918943
"CG14877"	33.1313923747917	124.772879768615	87.7865310284053	15.994833256487	11.5707909207637	37.1931292812252	21.6662473177693	8.89669030597851	13.4329875216221
"glob1"	2043.49695111662	3084.59139881586	2526.72537133932	3291.03447199327	3300.6752471008	3758.46359052381	2950.94288468018	3852.2669024887	4124.63416848124
"CG3303"	107.08539321138	135.063426553655	106.870559512841	106.89230029945	127.70724794028	109.621854723611	99.6647376617388	76.1161281733717	103.221904113517
"CG45105"	217.720578462917	310.002721899342	301.527650054088	37.4513168932378	20.5702949702465	21.5328643207093	50.554577074795	35.5867612239141	30.4009717594606
"CG4221"	86.3782729771355	173.652976997557	187.023479147472	29.6489592071466	20.1417471583664	17.6177980805804	23.1106638056206	35.5867612239141	19.0889822675683
"CG34276"	66.2627847495834	110.623377939184	45.8016683626462	0	7.2853128019623	7.83013248025794	8.66649892710772	7.90816916086979	15.5539855513519
"CG5478"	26.6234403011719	50.166415577072	53.4352797564206	12.8738901820505	0	0	7.22208243925643	0	0
"blp"	149.682897693255	159.503475168126	160.305839269262	117.815601059977	97.2803532967907	64.598592962128	103.997987125293	86.001339624459	115.240892948653
"Sap47"	2657.01934205696	2072.25885883751	2122.14396746928	2333.68518390988	1964.03462184666	2734.67376873009	2123.29223714139	2857.81463050932	2340.16782613522
"CG31088"	31.9481283614063	34.7305953995114	22.9008341813231	0.39011788430456	0	0	8.66649892710772	0	1.41399868648654
"CG4287"	349.062883948698	316.434313639992	381.680569688719	400.260949296479	456.403419652344	477.638081295734	408.769866061914	328.189020176096	471.568561943261
"CG5516"	183.997554081432	252.11839623349	171.756256359923	257.47780364101	264.413999930043	291.672434889608	301.883045960919	348.94796422338	350.671674248662
"CG32856"	112.410081271615	137.636063249915	125.954587997277	86.2160524313078	89.1379448710681	117.451987203869	151.663731224385	118.622537413047	117.361890978383
"Rbf2"	184.589186088125	295.853220069912	263.359593085216	395.579534684824	473.97387993943	336.695696651092	329.326959230093	227.359863375007	347.136677532446
"mor"	1595.63152205024	1722.38026814614	1736.64659208367	2788.9527548933	3064.97395056673	2499.76979432235	2550.83951754537	2396.17525574355	2662.55952665415
"Hel89B"	889.222906059141	658.594994242586	1003.81989828133	778.285179187598	827.954372552421	784.970781145859	852.205727832259	866.933044260351	904.959159351385
"srp"	1691.47590713445	1513.99669574907	1553.43991863308	1571.00472009446	1401.35134484804	1755.90720869784	2724.16949608753	3161.2906220577	3824.86644694609
"CR44133"	7.69121608700522	2.5726366962601	0	6.63200403317753	0	1.95753312006449	8.66649892710772	0	0
"CR42839"	149.091265686563	284.276354936741	209.924313328795	46.0339103479381	11.5707909207637	31.3205299210318	57.7766595140515	91.9324664951113	83.4259225027058
"GATAe"	546.667974184063	501.66415577072	339.69570702296	146.684324498515	142.706421356085	137.027318404514	488.212772893735	717.666351348934	434.804596094611
"pnr"	139.033521572787	267.554216411051	217.55792472257	34.3303738188013	20.9988427821266	35.2355961611607	43.3324946355386	50.4145784005449	29.6939724162173
"CG10264"	26.0318082944792	78.4654192359331	53.4352797564206	8.19247557039577	3.42838249504108	0	7.22208243925643	0.988521145108724	0
"CG10407"	680.968439703308	608.428578665514	862.598087496504	476.333936735868	536.541860473929	796.715979866246	736.652408804156	387.50028888262	1189.17289533518
"ird5"	291.082947292813	295.853220069912	473.283906414011	426.788965429189	430.690550939536	391.506624012897	320.660460302986	337.085710482075	398.747629589204
"CR45212"	12.4242721405469	10.2905467850404	19.0840284844359	0	0.85709562376027	0	2.88883297570257	0	0
"CG5013"	53.2468806023438	113.196014635444	137.405005087939	54.2263859183339	61.7108849107395	54.8109273618056	50.554577074795	43.4949303847839	65.7509389216241
"msps"	4372.16052945912	3774.05803341357	3438.94193289536	7210.15873771688	7548.4411584567	6287.59638164713	5211.45468816744	5425.99256550179	7243.2082715273
"CG10185"	219.495474482995	369.173365913324	370.230152598057	46.8141461165472	23.5701296534074	29.3629968009673	72.2208243925643	37.5638035141315	22.6239789837846
"Mhcl"	1731.11525158287	1767.40141033069	1557.25672432997	1661.90218713743	1864.61152949047	1583.64429413217	1583.08047068501	1672.57777752396	1795.07133249466
"CG32855"	85.7866409704428	82.3243742803232	145.038616481713	11.7035365291368	26.9985121484485	17.6177980805804	25.9994967813232	40.5293669494577	54.4389494297318
