"gene","cold_1","cold_2","cold_3","hot_1","hot_2","con_1","con_2","con_3","con_4"
"Dpy-30L1",992,1275,1144,1710,986,99,531,66,225
"Dpy-30L2",202,449,574,766,136,0,8,679,2772
"Dr",986,859,353,226,308,28,108,88,271
"Drak",9424,9608,9235,10542,2345,1021,5518,679,2166
"Drat",4908,5989,2398,6571,11565,330,2342,1077,2795
"Dredd",378,618,572,912,1108,156,1244,249,1042
"Dref",768,735,641,2897,1110,444,3115,235,749
"Drep-1",2223,1957,1249,4925,366,489,2860,115,291
"Drep-2",6872,9157,8606,17357,408,1566,10155,257,440
"Drep-3",179,54,13,52,16,4,39,82,375
"Drep-4",160,228,272,736,187,153,592,107,350
"Drip",6663,5281,3422,2123,5378,116,677,498,1490
"Drl-2",1054,726,420,105,46,8,60,48,223
"Dro",1684,2982,352,318,1238,0,28,8,16
"Droj2",28428,34680,37798,61839,18161,3719,26291,4631,14687
"Drp1",4644,6125,4195,10267,4048,783,5835,1326,5324
"Drs",1847,1831,1652,4382,2103,308,5600,218,203
"Drsl1",0,0,0,0,0,0,0,0,0
"Drsl2",318,355,254,16,0,4,8,4,20
"Drsl3",8,1,44,0,0,1,4,5,6
"Drsl4",56,74,2,424,0,5,9,32,76
"Drsl5",1275,934,455,960,105,17,134,103,275
"Drsl6",0,0,0,0,0,0,1,0,0
"Dscam1",11696,7693,5318,1495,2468,105,942,720,2724
"Dscam2",9070,5940,3837,1118,446,55,1033,530,3677
"Dscam3",1670,1188,778,196,39,24,497,237,1402
"Dscam4",3641,2246,1460,470,126,35,445,257,1184
"Dsk",46,0,22,40,0,13,81,67,304
"Dsor1",815,1268,1204,3458,1405,493,3938,234,663
"Dsp1",3115,2803,3375,4512,2281,687,3924,544,1509
"Dtg",1869,971,1005,222,466,29,252,35,76
"Duox",2237,2290,2548,10440,1002,1387,9406,367,500
"Dup99B",232,309,378,2079,4,0,9,1997,4285
"Dyb",1034,1518,924,2139,1166,308,2143,514,1990
"Dyrk2",4764,4677,3573,4660,1152,341,2462,551,1764
"Dyrk3",652,1046,875,2799,2098,283,1321,412,1164
"Dys",6257,5929,5492,10861,3274,1606,8715,2605,8088
"Dysb",164,169,182,338,317,43,170,22,94
"E(Pc)",10078,10442,11569,18804,2435,3215,15900,1702,5090
"E(bx)",6848,8907,9897,28102,4950,3546,13366,2147,4504
"E(spl)m2-BFM",624,313,127,54,361,0,52,4,6
"E(spl)m3-HLH",246,240,64,49,258,21,318,16,50
"E(spl)m4-BFM",376,260,96,30,518,2,97,0,0
"E(spl)m5-HLH",22,0,1,8,33,0,67,1,0
"E(spl)m6-BFM",116,82,20,48,8,0,15,2,2
"E(spl)m7-HLH",133,130,87,11,85,2,82,3,0
"E(spl)m8-HLH",70,79,34,0,100,0,17,0,1
"E(spl)malpha-BFM",238,299,239,20,298,5,83,6,18
"E(spl)mbeta-HLH",192,210,112,61,366,15,251,34,139
"E(spl)mdelta-HLH",38,44,20,18,117,0,11,0,0
"E(spl)mgamma-HLH",110,166,1,22,124,0,104,0,2
"E(var)3-9",1050,1447,1219,5009,693,650,3571,165,323
"E(z)",957,924,671,2382,1016,304,2339,192,681
"E23",7427,7939,5459,9493,254,752,3563,144,299
"E2f",17362,19842,21665,14521,7298,1287,8190,699,2174
"E2f2",788,1126,1582,4863,1125,421,2492,280,905
"E5",1114,774,674,190,84,2,77,19,141
"ECSIT",144,228,148,469,366,95,593,64,157
"EDTP",2142,3613,2296,8856,1512,1125,5681,663,1690
"EF-G2",426,256,343,884,327,73,457,108,458
"EF2",76026,82234,75055,267756,202546,22930,165911,15637,46346
"ERR",510,592,386,1173,443,224,1253,489,1518
"ERp60",24413,26167,21850,45817,56925,3526,21703,3333,10689
"ETH",42,12,46,159,252,40,175,20,36
"ETHR",172,176,84,139,674,5,60,27,189
"Eaat1",663,411,663,1852,637,387,1601,1823,4569
"Eaat2",1892,1463,1053,2441,202,137,1316,1010,4080
"Eaf",4092,4330,3143,6136,2979,460,2804,523,1451
"Eaf6",2539,2888,2528,2833,845,59,371,69,206
"Eap",688,1010,760,984,726,100,703,41,153
"Eb1",3151,4332,4162,8775,6595,880,4843,1618,4803
"EcR",6238,6630,6631,4718,3403,459,2472,312,906
"Ect3",595,487,306,789,1834,129,521,214,369
"Ect4",10975,13146,11881,21844,11832,1813,11712,6746,26025
"Edc3",7106,9488,9659,10538,1707,838,6033,348,837
"Edem1",846,776,791,2047,1036,349,1757,387,1247
"Edem2",1672,1929,1670,3893,2569,488,2038,759,2360
"Edg78E",2,0,42,34,132,1,6,4,18
"Edg84A",0,0,0,0,0,0,0,0,4
"Edg91",80,12,3,49,295,1,9,0,3
"Ef1alpha100E",17539,13977,9915,8513,2142,236,1984,1455,5465
"Ef1alpha48D",333384,343857,302760,529674,444917,58466,398719,38152,94235
"Ef1beta",10772,12075,10913,27554,27011,2371,20825,1225,3322
"Ef1gamma",30710,32064,31202,71890,65968,8813,75208,4338,11713
"EfSec",66,0,16,119,88,28,173,23,95
"EfTuM",2928,2878,2834,7078,5059,1125,7680,1018,3262
"Efa6",10921,11861,9755,12308,2611,997,6046,1494,5444
"Efhc1.1",226,53,178,383,115,4,14,381,1637
"Efhc1.2",39,0,1,67,0,44,196,195,1102
"Efr",391,351,469,1257,1849,284,1170,381,980
"Egfr",2404,2426,1500,2319,2545,417,2107,886,2045
"Egm",372,466,692,1366,942,212,1685,180,705
"Eh",0,0,0,4,2,0,8,0,8
"Ehbp1",3745,4077,3569,5726,2362,557,2718,1255,3740
"Eig71Ea",46202,36964,22742,0,36,0,0,0,0
"Eig71Eb",25297,20967,11773,0,28,0,0,0,8
"Eig71Ec",447037,365129,286576,4,0,0,0,0,0
"Eig71Ed",45335,34576,22336,0,0,0,0,0,0
"Eig71Ee",136251,145280,93230,3,125227,0,0,0,0
"Eig71Ef",7946,6746,3929,0,0,0,2,0,1
"Eig71Eg",1067,948,612,0,0,0,0,0,1
"Eig71Eh",406,162,120,0,0,0,0,0,0
"Eig71Ei",26,0,6,0,0,0,0,0,0
"Eig71Ej",0,10,0,0,0,0,0,0,0
"Eig71Ek",18,0,0,0,0,0,0,0,0
"Eip55E",1412,1250,1034,4065,4523,589,4659,370,938
"Eip63E",5298,5031,3396,4418,2160,527,3406,588,1742
"Eip63F-1",1373,829,816,1243,2426,94,591,361,1091
"Eip63F-2",12,0,0,14,0,2,19,14,68
"Eip71CD",2793,2559,1552,1740,5491,448,1043,434,1194
"Eip74EF",12503,8795,5916,2047,4931,99,585,274,923
"Eip75B",18605,13352,9440,7728,2404,721,5999,989,3677
"Eip78C",9519,6259,3461,375,93,19,231,86,405
"Eip93F",3675,2869,2847,3832,48,273,1390,1224,3188
"Ela",260,434,602,1358,1405,194,667,301,362
"Elba2",1318,2292,1581,5446,128,203,1184,39,81
"Elba3",0,0,42,63,26,3,45,17,89
"Elf",14712,14959,13549,24699,12330,2490,12646,1553,3791
"Elk",99,69,89,111,230,17,204,126,577
"Elo68alpha",79,50,98,320,31,1,3,421,1676
"Elo68beta",0,0,0,0,41,0,0,4,16
"EloA",3112,4260,3536,5672,1439,619,3250,406,1124
"EloB",10811,11170,10555,9015,6197,503,3583,732,2235
"EloC",692,586,798,2489,1456,334,2777,488,1539
"Elp1",918,1698,1212,3360,1225,355,2292,224,826
"Elp2",136,331,366,731,802,128,604,115,304
"Elp3",274,306,684,1279,496,306,2544,193,606
"EndoA",2043,1811,1290,4643,2172,434,2590,1028,4004
"EndoB",1167,965,1016,1850,390,239,1486,218,895
"EndoG",352,518,649,800,431,140,860,44,196
"EndoGI",553,785,366,2282,3105,307,2003,326,805
"Eno",21243,24459,21710,75704,113556,5065,35622,6986,20090
"Ent1",471,482,457,1449,591,276,1721,521,1348
"Ent2",671,747,706,2065,2282,454,2684,402,884
"Ent3",145,196,109,241,74,10,229,143,580
"Eo",78,48,128,15,332,4,30,37,135
"Eogt",649,603,633,800,1707,120,1166,138,462
"Epac",2204,1615,1294,1252,636,146,1556,632,2567
"Eph",909,1296,831,4535,2407,437,1543,659,1650
"Ephrin",1007,606,815,2568,1402,333,1336,409,1006
"Eps-15",6323,5817,6981,7685,3302,671,3789,1380,5117
"Ercc1",35,108,0,204,46,63,329,27,82
"Erk7",840,815,1168,1741,431,1,6,1541,5544
"Ero1L",6884,5818,4162,2861,1546,334,1808,671,2072
"Es2",1387,1947,1829,3013,686,167,950,193,532
"Esp",459,625,347,1761,184,166,1762,150,353
"Est-6",1145,1757,3645,9989,534,451,883,7342,17668
"Est-P",113,88,48,38,241,18,93,28,47
"Est-Q",124,121,186,221,608,75,263,233,555
"Esyt2",1026,1062,1119,2087,6140,118,1066,721,2611
"Etf-QO",2113,2537,2210,5987,6479,508,2966,749,1935
"Etl1",966,981,1225,3988,1060,724,4367,250,627
"Ets21C",671,1006,1067,231,206,57,319,257,500
"Ets65A",534,427,200,83,93,6,75,49,229
"Ets96B",151,104,183,76,0,2,64,127,458
"Ets97D",832,1420,1090,2952,523,313,1822,158,378
"Ets98B",439,405,682,666,916,21,334,200,675
"Evi5",3145,3717,2952,5586,1297,797,3878,763,2873
"Exn",2365,2263,1991,3221,1103,461,2421,1165,3361
"Exo70",201,366,215,426,516,191,1041,174,578
"Exo84",500,496,439,1331,696,130,912,163,576
"Ext2",331,180,208,638,188,131,589,165,510
"FANCI",1405,2453,2076,2891,474,219,988,73,246
"FBX011",8232,8900,7379,14476,2409,1195,6071,688,1914
"FER",1709,1478,935,2952,1390,332,3183,1412,6269
"FK506-bp1",62053,88620,79160,63292,15276,2112,17289,449,790
"FK506-bp2",12348,11756,12072,24904,24731,2305,15676,1206,2968
"FKBP59",4119,4702,4827,15001,6702,1335,8238,815,2114
"FLASH",736,582,669,1827,606,106,543,266,975
"FMRFa",159,113,174,184,49,17,173,44,231
"FMRFaR",46,22,33,64,192,3,53,43,97
"FRG1",370,251,178,594,562,51,446,65,206
"Faa",73,31,24,290,895,30,92,173,271
"Fad2",1136,1672,3274,7536,23,1011,9446,69,18
"Fadd",151,278,171,523,306,30,272,21,82
"Faf",6488,8701,6350,7882,4690,476,3932,690,2015
"Fak",757,816,729,2674,1390,302,1452,375,1074
"Fancd2",413,512,417,1785,209,282,1433,71,90
"Fancl",148,277,337,824,1043,85,571,123,422
"Fas1",17251,16262,13902,19438,3834,1642,11314,4035,17024
"Fas2",3247,2431,2275,2433,3340,223,1552,634,2094
"Fas3",4092,3900,2883,2159,3801,248,1755,511,1573
"Fatp",0,0,0,0,0,0,0,0,0
"Fbp1",3151801,2183425,1829471,89,31260,0,22,5,57
"Fbp2",777251,524316,401524,21,243195,0,9,5,12
"Fbw5",428,532,364,1219,1220,137,740,180,597
"Fbxl4",507,340,314,1109,241,286,2101,382,1489
"Fcp1",1590,2263,1742,5161,724,418,2325,136,568
"Fcp3C",365,538,1384,5416,24,243,1083,24,24
"Fdh",980,1526,1446,4879,3618,1634,12516,995,2930
"Fdxh",139,128,148,1158,370,37,259,51,158
"FeCH",1015,1684,1178,2558,1348,313,2221,485,1561
"Fem-1",1326,1296,1054,3226,1673,366,1967,518,1634
"Femcoat",1011,2117,3257,4696,10,627,1835,105,0
"Fen1",460,899,898,2631,672,203,1292,59,138
"Fer1",250,116,210,115,25,3,44,46,199
"Fer1HCH",34139,39860,29803,38759,101696,3453,22543,6679,18315
"Fer2",32,5,1,2,14,12,31,2,33
"Fer2LCH",43453,50961,38248,40863,105850,2301,10951,4465,9856
"Fer3",0,0,48,0,0,0,8,13,29
"Fer3HCH",8,0,102,52,2,0,2,202,680
"Fhos",7961,7740,8737,25577,2653,811,3384,3201,6690
"Fib",1578,1757,1325,5495,1970,1168,7078,497,1349
"Fibp",635,725,724,2059,1001,157,867,151,487
"Fic",884,946,768,2943,629,274,1360,262,944
"Fie",198,158,98,523,82,42,563,359,1546
"Fife",1012,653,649,757,157,34,663,390,2039
"Fili",380,331,205,119,506,8,88,49,176
"Fim",5967,5636,4116,9163,6994,1159,6082,1094,3400
"Fip1",3174,4928,4290,5352,2140,482,2535,193,552
"Fis1",773,946,908,2088,1920,227,906,294,946
"Fit1",2522,3219,2440,6939,3292,677,3549,996,2853
"Fit2",511,614,419,2345,907,179,1310,100,377
"Fkbp14",3678,3414,3855,4052,12371,391,2250,959,2698
"Flo1",1355,984,886,1160,2191,172,1688,403,1421
"Flo2",2072,2064,1415,2022,2724,317,2108,390,1160
"Fmo-1",211,176,82,88,471,20,114,72,183
"Fmo-2",391,307,359,2029,2274,184,923,656,1482
"Fmr1",27031,30822,30910,29973,8802,2411,15027,1763,5074
"FoxP",254,108,72,392,21,8,215,136,672
"Fpps",1350,1452,984,1946,3856,209,1015,295,902
"Frq1",1897,1861,1604,931,290,29,287,210,742
"Frq2",1042,840,882,1747,358,45,409,349,1062
"Fs",232,533,201,539,39,94,810,194,781
"Fs(2)Ket",14507,17740,19404,28546,9169,2740,16604,1444,4222
"Fsn",963,707,887,1639,608,261,2201,223,890
"Fst",13050,24099,12524,1259,92707,46,144,115,57
"FucT6",438,557,1176,1754,653,351,1990,349,1255
"FucTA",824,543,310,303,271,9,104,146,613
"FucTB",181,325,335,1071,463,26,167,510,1840
"FucTC",1,56,0,14,56,23,99,111,232
"FucTD",177,183,567,1060,140,0,1,529,2039
"Fuca",35,55,56,102,140,16,198,78,52
"Fur1",3191,3446,3038,6287,2339,870,4925,1003,2725
"Fur2",5288,6339,6593,17905,2109,3664,21544,1232,2905
"G6P",0,0,0,37,48,0,14,101,408
"G9a",4738,6601,5743,17132,934,2090,8609,514,904
"GAA1",913,1273,1000,3193,2126,532,2981,356,1096
"GABA-B-R1",254,412,235,298,78,6,172,151,598
"GABA-B-R2",4291,3386,1498,891,257,66,1070,401,2216
"GABA-B-R3",508,492,201,95,16,11,127,231,1048
"GABPI",848,560,524,1503,763,227,1441,231,989
"GAPcenA",3359,4292,3402,4276,2143,318,1682,491,1745
"GAPsec",144,306,153,766,388,153,797,118,325
"GATAd",1142,1361,1556,3228,759,343,1576,255,626
"GATAe",435,1002,357,244,887,79,643,249,1046
"GC",559,414,178,257,111,6,99,44,262
"GC1",1139,1229,978,3536,2567,460,3187,295,786
"GC2",46,52,173,266,24,1,5,558,2013
"GCC185",1868,2191,1382,5346,2024,378,1829,372,1120
"GCC88",2394,3244,3139,2978,1595,345,2485,332,1052
"GEFmeso",2232,1958,1594,1921,1251,214,1351,507,2033
"GIIIspla2",1101,1300,1246,4381,939,130,1426,204,487
"GLaz",138,120,186,751,57,61,322,193,506
"GM130",5141,5274,4449,6259,6481,275,1834,291,1080
"GNBP1",116,41,107,266,534,60,332,91,225
"GNBP2",36,272,94,172,127,28,122,83,177
"GNBP3",1048,600,722,1074,3944,101,463,394,514
"GPHR",96,51,87,379,257,108,570,177,438
"GS",0,0,0,0,0,0,0,0,0
"GV1",2680,1979,2560,956,1103,28,215,168,359
"GXIVsPLA2",233,350,351,1085,321,160,827,260,726
"Gad1",1866,1855,2307,2501,363,122,1756,845,4874
"Gadd34",3571,5064,4159,6387,2629,323,2521,700,2823
"Gadd45",1542,1536,1368,1307,1179,39,274,83,230
"Gal",1766,1348,969,747,1126,138,751,634,1243
"GalNAc-T1",1002,958,1354,4002,8056,478,3389,257,654
"GalNAc-T2",1653,1639,2422,4223,5217,697,3630,437,1747
"Gale",1218,948,1218,3108,6251,552,3608,1250,3218
"Galk",631,992,742,2746,8396,706,3227,2373,2652
"Galphaf",164,564,313,848,1577,46,336,136,327
"Galphai",1693,1991,1421,5812,1382,778,4064,323,556
"Galphao",4304,4361,3955,4878,3423,444,2329,593,1816
"Galphaq",271,49,178,539,523,33,254,224,696
"Galphas",1236,1061,850,1263,3323,92,565,308,895
"Galt",466,626,999,1467,2821,132,1134,518,1258
"Gapdh1",21420,22856,19297,59870,98687,3461,22123,5417,16381
"Gapdh2",24210,28418,27066,75920,166187,5420,41146,3402,9663
"Gas41",234,154,245,641,269,66,354,36,131
"Gas8",198,168,524,498,108,0,11,274,866
"Gasp",2590,2380,1380,892,22628,15,226,94,254
"Gasz",201,437,480,1666,74,260,1637,115,457
"Gbeta13F",7312,6248,5570,10784,6441,1523,9889,1186,3533
"Gbeta5",662,262,255,391,28,18,227,65,486
"Gbeta76C",1295,1250,1068,3094,48,137,2421,789,5316
"Gbp",1438,816,782,401,162,17,100,94,350
"Gbs-76A",1876,2038,2136,6516,6690,312,751,1500,2016
"GckIII",3041,3123,3143,3123,1941,228,1715,428,1786
"Gclc",5906,6447,6594,9470,8033,1012,6403,2047,5718
"Gclm",8613,13430,15935,38016,13267,930,6824,1201,3321
"Gcn2",1150,1264,1211,3117,959,583,3233,386,952
"Gcn5",1094,1472,540,2774,1512,379,2338,339,941
"Gdh",16336,16082,12401,31933,88405,1558,12185,2038,10468
"Gdi",8823,9167,6767,15427,15274,1961,10461,1443,3963
"Ge-1",3561,3595,3649,7979,4960,896,4245,404,935
"Gel",4135,3747,3045,6212,23798,1323,3976,4193,5070
"Gem2",145,227,260,638,148,87,383,93,264
"Gem3",858,909,1225,2988,247,310,1395,269,901
"Gen",273,349,354,872,191,49,273,9,30
"Gfat1",1613,1721,956,1021,15384,92,699,499,1436
"Gfat2",2000,2067,1603,3091,5523,404,3010,524,2345
"Gfrl",2564,1441,1600,712,97,40,390,288,1349
"Gga",1835,2151,1810,3544,1756,435,3088,289,1073
"Ggamma1",14844,19450,20437,28084,30952,703,5143,1789,6845
"Ggamma30A",19507,17399,19317,15552,2565,342,3366,2484,8624
"Ggt-1",2150,3645,3321,12114,1031,2502,14000,1363,6172
"Gie",1489,1209,1412,2568,1800,215,1205,244,641
"Gint3",0,0,0,0,0,0,0,0,0
"Gip",302,627,496,2022,3534,449,2613,591,834
"Girdin",3100,3603,3361,9552,1211,763,3408,361,983
"Git",638,668,349,1565,539,207,1324,165,543
"Gk",978,709,1140,3865,4091,699,3536,1114,2581
"Gl",3074,4299,4124,8152,3037,1157,6879,922,2596
"GlcAT-I",215,165,151,639,538,114,693,81,229
"GlcAT-P",3361,4050,2525,6715,960,489,3477,519,1701
"GlcAT-S",939,1168,1430,2766,791,209,1170,601,2033
"GlcT-1",3894,4366,5032,4990,1067,331,1977,219,524
"Gld",577,357,876,1510,1501,27,181,1287,3812
"Gld2",2231,1631,2739,2602,887,4,14,2162,7021
"Glg1",3479,4161,3930,8206,4711,1191,7457,949,2867
"Gli",1761,1521,1736,1673,1811,158,951,408,1075
"Glt",86449,72987,62638,16160,61678,823,2204,1895,1577
"GluClalpha",3122,3706,3231,2346,222,70,803,604,2841
"GluRIA",301,276,147,48,2,5,148,93,455
"GluRIB",605,296,510,136,42,8,132,94,480
"GluRIIA",127,144,98,339,803,10,205,75,392
"GluRIIB",6,52,12,8,46,0,23,1,20
"GluRIIC",221,195,166,450,1183,7,104,81,448
"GluRIID",88,82,10,77,810,1,82,44,122
"GluRIIE",12,103,38,99,962,25,111,29,143
"Glut1",12216,8541,6928,4287,1324,342,2802,821,4126
"Glut3",99,104,71,165,0,0,1,333,1518
"Glut4EF",14353,14679,14113,8271,2493,718,3515,1587,5068
"GlyP",24565,27509,25144,62796,114007,3650,22856,5380,15279
"GlyS",3011,4114,2965,14351,9873,1570,10853,1966,4112
"Glycogenin",6810,8896,6963,10120,20507,470,3179,963,4170
"Gmap",3049,3056,3551,5930,3715,675,4018,1371,6336
"Gmd",889,764,801,1501,1286,288,2002,228,750
"Gmer",478,446,398,771,551,83,596,55,210
"Gnf1",2216,2995,2771,6414,1287,1070,4576,535,1111
"Golgin245",5118,5184,6104,8913,4953,790,3627,941,2617
"Golgin84",766,957,883,1505,579,158,1104,457,1674
"Gos28",488,571,374,826,568,133,666,124,350
"Got1",1920,2159,1879,5518,14014,711,5310,3411,9813
"Got2",4703,7208,5290,20877,28735,2094,11817,3251,7286
"Gp150",71278,85646,56585,28370,42880,2736,12486,6518,14303
"Gp210",928,799,1016,5576,1690,1449,4729,508,1015
"Gp93",23097,22916,19529,34064,43668,2834,15662,2894,11831
"Gpa2",0,0,0,0,0,0,0,0,0
"Gpb5",8,17,10,16,8,5,54,25,120
"Gpdh",3746,5245,5123,18003,17847,1812,13042,4753,14565
"Gpi1",31,68,10,197,156,32,81,29,46
"Gpo-1",6287,8375,7528,17339,14442,506,4434,1751,8135
"Gprk1",422,659,573,2448,960,216,873,214,542
"Gprk2",3895,3956,3177,4846,1394,710,3909,649,1914
"Gr10a",0,0,0,28,0,0,5,4,28
"Gr10b",0,0,0,0,0,0,0,0,2
"Gr21a",0,0,0,0,0,0,0,4,5
"Gr22a",0,0,0,0,0,0,0,0,0
"Gr22b",0,0,0,0,0,0,0,0,0
"Gr22c",0,0,0,0,0,0,0,4,29
"Gr22d",0,0,0,0,0,0,0,0,2
"Gr22e",0,0,0,0,0,0,0,0,1
"Gr22f",0,0,0,10,0,0,0,18,67
"Gr23a",0,0,0,0,0,0,0,2,13
"Gr28a",0,0,0,0,0,1,0,2,20
"Gr28b",22,0,0,12,0,0,4,2,29
"Gr2a",0,0,0,4,1,0,0,0,1
"Gr32a",0,0,0,20,6,4,26,40,176
"Gr33a",0,1,34,0,0,1,0,2,9
"Gr36a",0,0,0,0,0,0,0,0,0
"Gr36b",0,0,0,0,0,0,0,0,0
"Gr36c",0,0,0,0,0,0,0,0,4
"Gr39a",0,0,0,10,0,26,63,89,151
"Gr39b",0,0,0,0,0,0,0,4,9
"Gr43a",4,0,0,26,0,25,68,14,31
"Gr47a",0,0,0,0,0,0,0,1,21
"Gr47b",0,18,0,4,42,0,3,2,19
"Gr57a",0,0,0,0,0,0,0,0,1
"Gr58a",0,0,0,0,0,0,0,0,0
"Gr58b",0,0,0,1,0,0,0,0,2
"Gr58c",0,0,0,0,0,0,0,0,2
"Gr59a",0,0,0,0,0,0,0,0,1
"Gr59b",0,0,0,0,0,0,0,0,7
"Gr59c",0,0,0,0,0,0,0,0,0
"Gr59d",0,0,0,0,0,0,0,0,5
"Gr59e",0,0,0,0,0,0,13,16,35
"Gr59f",0,0,0,4,4,2,14,10,25
"Gr5a",0,0,8,0,0,0,20,5,25
"Gr61a",20,0,0,6,0,5,53,51,145
"Gr63a",12,20,0,150,16,0,1,1,5
"Gr64a",1,0,0,0,4,1,1,6,31
"Gr64b",0,0,0,0,0,0,0,0,0
"Gr64c",0,0,0,0,0,0,0,0,0
"Gr64d",0,0,0,0,0,0,0,0,0
"Gr64e",0,0,0,0,0,0,0,0,0
"Gr64f",0,0,0,2,0,1,33,4,58
"Gr66a",0,0,0,52,0,2,13,10,16
"Gr68a",0,0,0,0,0,0,1,1,10
"Gr77a",0,0,0,0,0,7,13,8,34
"Gr85a",0,0,0,0,36,0,0,1,4
"Gr89a",0,0,0,8,12,1,4,13,4
"Gr8a",0,0,0,10,0,2,16,1,28
"Gr92a",0,0,0,0,0,0,0,1,3
"Gr93a",0,0,0,0,0,0,0,1,0
"Gr93b",0,0,0,0,0,0,0,0,0
"Gr93c",0,0,0,6,0,0,0,0,0
"Gr93d",0,0,0,0,0,0,0,51,213
"Gr94a",0,24,0,1,0,5,43,7,47
"Gr97a",0,0,0,0,0,0,2,1,24
"Gr98a",0,0,0,3,0,7,80,19,123
"Gr98b",0,0,0,4,0,0,0,1,0
"Gr98c",0,0,0,0,0,1,0,1,0
"Gr98d",0,0,0,1,0,0,0,0,0
"Gr9a",0,0,0,0,0,1,5,0,4
"Graf",1191,1556,1377,4327,2215,444,2573,772,1892
"Grasp65",2636,2275,2246,3988,5416,426,2362,486,1829
"Grd",13,80,1,21,0,11,81,66,185
"Grip",641,585,389,1113,207,33,435,107,607
"Grip128",1564,1945,2502,4913,428,390,2421,161,517
"Grip163",375,402,510,1553,222,170,877,107,317
"Grip71",623,1015,1350,3366,285,525,2697,190,494
"Grip75",43,143,13,690,103,167,767,142,278
"Grip84",1644,2883,1822,7425,632,1498,11639,400,990
"Grip91",1014,1355,1236,2874,524,490,2976,190,517
"Grp",222,270,174,233,770,6,92,56,170
"Grx-1",212,195,180,471,34,3,3,580,3252
"Gs1",18419,12944,9074,13367,7371,1389,7827,846,1426
"Gs1l",1048,1794,1578,3378,2229,240,2376,615,1719
"Gs2",8092,9633,7052,12539,11074,1051,7158,4970,11573
"Gsc",30,0,14,0,10,0,7,3,20
"GstD1",4914,6494,4842,12205,34902,3143,16725,3191,6041
"GstD10",48,34,46,310,5004,7,44,24,87
"GstD11",0,0,0,32,0,2,23,18,108
"GstD2",221,241,112,242,3496,3,39,38,29
"GstD3",162,106,127,583,7975,81,319,126,330
"GstD4",0,0,6,22,790,1,2,0,2
"GstD5",8,1,0,55,40,6,15,89,138
"GstD6",0,0,0,12,580,0,0,1,5
"GstD7",0,0,0,35,2676,1,10,4,4
"GstD8",8,4,0,6,127,1,7,21,5
"GstD9",119,63,64,371,848,59,168,233,474
"GstE1",654,1346,1266,9616,1308,184,1177,275,609
"GstE10",50,140,129,378,805,43,229,71,226
"GstE11",84,53,86,441,732,59,497,28,110
"GstE12",6114,5619,4103,7010,14440,627,3803,1752,4290
"GstE13",336,440,438,938,767,162,790,76,173
"GstE14",86,81,48,74,33,8,78,20,67
"GstE2",17,0,24,26,40,0,13,20,57
"GstE3",408,277,1008,1934,4752,146,375,520,864
"GstE4",0,0,0,26,12,1,25,19,62
"GstE5",6,0,20,88,382,21,84,87,216
"GstE6",581,848,626,3224,1984,337,1481,492,679
"GstE7",119,202,176,960,2199,64,247,193,252
"GstE8",117,84,289,1033,597,37,193,186,543
"GstE9",186,190,458,660,1226,147,440,823,1198
"GstO1",126,106,186,773,84,197,911,138,478
"GstO2",1201,1407,1296,4369,6326,300,1475,469,886
"GstO3",1525,1902,1060,6357,5117,145,623,391,1317
"GstS1",5326,5863,5125,14396,13912,783,5239,3208,10145
"GstT1",152,370,242,811,1237,245,1480,212,597
"GstT2",186,342,284,882,389,59,521,109,252
"GstT3",430,451,412,766,506,143,1207,226,654
"GstT4",572,1034,564,1072,2077,302,2030,1327,3093
"GstZ1",119,238,152,541,616,43,283,27,74
"GstZ2",2774,1906,1606,260,3727,21,74,161,207
"Gtp-bp",3181,4004,2986,4627,5660,840,4788,678,2717
"Gug",13735,14539,14776,19678,2650,1997,12193,1661,5928
"Gyc-89Da",1,43,60,0,0,0,25,3,45
"Gyc-89Db",59,20,30,10,54,2,31,8,59
"Gyc32E",48,0,0,34,4,1,12,14,57
"Gyc76C",0,0,0,0,0,0,0,0,0
"Gyc88E",86,30,19,111,0,2,111,86,352
"Gycalpha99B",1114,662,583,267,134,37,526,251,1246
"Gycbeta100B",531,247,349,366,60,37,390,206,1194
"Gyk",656,634,864,1734,2494,279,1494,824,1538
"H",8541,10657,7720,12354,1442,885,4963,357,999
"H15",173,172,20,89,67,22,104,19,108
"H2.0",38,73,28,14,54,4,19,10,16
"HBS1",2176,1914,1565,3275,1859,188,1472,434,1791
"HDAC4",3321,2606,2715,8554,1821,710,4175,768,2790
"HDAC6",5218,6960,5511,10189,5847,995,7386,2225,8645
"HERC2",7773,7568,6465,6471,1530,700,5940,1368,7010
"HGTX",132,80,60,31,43,0,31,20,63
"HHEX",8,0,0,8,48,0,1,0,0
"HIP",1800,2547,2767,2955,1756,294,794,168,263
"HIP-R",1688,2632,2400,2931,2152,374,1082,239,436
"HLH106",5108,5342,5567,11602,7150,1994,10427,3390,9022
"HLH3B",31,40,4,0,42,1,4,1,11
"HLH4C",10,20,0,0,0,0,5,2,6
"HLH54F",50,122,20,38,37,0,7,20,49
"HP1D3csd",8,65,100,84,102,2,8,5,12
"HP1Lcsd",0,0,0,0,0,0,0,2,8
"HP1b",1897,2491,1997,4443,2035,208,1216,86,246
"HP1c",958,771,676,1254,798,150,1126,151,505
"HP1e",1,0,0,9,0,0,0,7,9
"HP4",596,440,779,2464,951,96,726,65,177
